"['2/14/06', '0.021427', '0', '0.031836', '0.014383', '0.010012', '0.0023003', '0.0045004', '0.044768', '0.36642', '0.0045367', '0', '0.067684', '0.16805', '0', '0', '0', '0.011227', '0.2313', '0.0069313', '0.014622']"
"['5/7/10', '0.021252', '0', '0.031192', '0.014602', '0.010659', '0.0023507', '0.0044726', '0.044214', '0.35897', '0.0044742', '0', '0.073539', '0.17054', '0', '0', '0', '0.011144', '0.23105', '0.0069285', '0.014624']"
"['5/12/10', '0.021251', '0', '0.03119', '0.014603', '0.010661', '0.0023509', '0.0044725', '0.044212', '0.35894', '0.004474', '0', '0.073558', '0.17054', '0', '0', '0', '0.011143', '0.23105', '0.0069285', '0.014624']"
"['5/13/10', '0.021251', '0', '0.03119', '0.014603', '0.010661', '0.0023509', '0.0044725', '0.044212', '0.35894', '0.004474', '0', '0.073562', '0.17054', '0', '0', '0', '0.011143', '0.23105', '0.0069285', '0.014624']"
"['5/22/10', '0.02125', '0', '0.031186', '0.014604', '0.010665', '0.0023512', '0.0044723', '0.044209', '0.35889', '0.0044736', '0', '0.073596', '0.17056', '0', '0', '0', '0.011143', '0.23104', '0.0069285', '0.014624']"
"['5/22/10', '0.02125', '0', '0.031186', '0.014604', '0.010665', '0.0023512', '0.0044723', '0.044209', '0.35889', '0.0044736', '0', '0.073596', '0.17056', '0', '0', '0', '0.011143', '0.23104', '0.0069285', '0.014624']"
"['5/23/10', '0.02125', '0', '0.031186', '0.014604', '0.010665', '0.0023513', '0.0044723', '0.044208', '0.35889', '0.0044736', '0', '0.0736', '0.17056', '0', '0', '0', '0.011143', '0.23104', '0.0069285', '0.014624']"
"['5/31/10', '0.021249', '0', '0.031182', '0.014605', '0.010669', '0.0023515', '0.0044722', '0.044206', '0.35885', '0.0044732', '0', '0.07363', '0.17057', '0', '0', '0', '0.011142', '0.23104', '0.0069285', '0.014624']"
"['6/5/10', '0.021249', '0', '0.03118', '0.014606', '0.010671', '0.0023517', '0.0044721', '0.044204', '0.35883', '0.004473', '0', '0.073649', '0.17058', '0', '0', '0', '0.011142', '0.23104', '0.0069285', '0.014624']"
"['6/8/10', '0.021248', '0', '0.031179', '0.014606', '0.010672', '0.0023518', '0.004472', '0.044203', '0.35881', '0.0044729', '0', '0.073661', '0.17059', '0', '0', '0', '0.011142', '0.23104', '0.0069285', '0.014624']"
"['6/8/10', '0.021248', '0', '0.031179', '0.014606', '0.010672', '0.0023518', '0.004472', '0.044203', '0.35881', '0.0044729', '0', '0.073661', '0.17059', '0', '0', '0', '0.011142', '0.23104', '0.0069285', '0.014624']"
"['6/11/10', '0.021248', '0', '0.031178', '0.014607', '0.010673', '0.0023519', '0.004472', '0.044202', '0.3588', '0.0044728', '0', '0.073672', '0.17059', '0', '0', '0', '0.011142', '0.23104', '0.0069285', '0.014624']"
"['6/12/10', '0.021248', '0', '0.031177', '0.014607', '0.010674', '0.0023519', '0.0044719', '0.044201', '0.35879', '0.0044728', '0', '0.073676', '0.17059', '0', '0', '0', '0.011142', '0.23104', '0.0069285', '0.014624']"
"['6/13/10', '0.021248', '0', '0.031177', '0.014607', '0.010674', '0.002352', '0.0044719', '0.044201', '0.35879', '0.0044727', '0', '0.07368', '0.17059', '0', '0', '0', '0.011142', '0.23104', '0.0069285', '0.014624']"
"['6/17/10', '0.021247', '0', '0.031175', '0.014608', '0.010676', '0.0023521', '0.0044719', '0.044199', '0.35877', '0.0044726', '0', '0.073695', '0.1706', '0', '0', '0', '0.011141', '0.23104', '0.0069285', '0.014624']"
"['6/19/10', '0.021247', '0', '0.031174', '0.014608', '0.010677', '0.0023522', '0.0044718', '0.044199', '0.35876', '0.0044725', '0', '0.073702', '0.1706', '0', '0', '0', '0.011141', '0.23104', '0.0069285', '0.014624']"
"['6/19/10', '0.021247', '0', '0.031174', '0.014608', '0.010677', '0.0023522', '0.0044718', '0.044199', '0.35876', '0.0044725', '0', '0.073702', '0.1706', '0', '0', '0', '0.011141', '0.23104', '0.0069285', '0.014624']"
"['6/19/10', '0.021247', '0', '0.031174', '0.014608', '0.010677', '0.0023522', '0.0044718', '0.044199', '0.35876', '0.0044725', '0', '0.073702', '0.1706', '0', '0', '0', '0.011141', '0.23104', '0.0069285', '0.014624']"
"['6/19/10', '0.021247', '0', '0.031174', '0.014608', '0.010677', '0.0023522', '0.0044718', '0.044199', '0.35876', '0.0044725', '0', '0.073702', '0.1706', '0', '0', '0', '0.011141', '0.23104', '0.0069285', '0.014624']"
"['6/22/10', '0.021247', '0', '0.031173', '0.014608', '0.010678', '0.0023523', '0.0044718', '0.044198', '0.35874', '0.0044724', '0', '0.073714', '0.17061', '0', '0', '0', '0.011141', '0.23104', '0.0069285', '0.014624']"
"['6/23/10', '0.021247', '0', '0.031173', '0.014609', '0.010678', '0.0023523', '0.0044717', '0.044197', '0.35874', '0.0044723', '0', '0.073717', '0.17061', '0', '0', '0', '0.011141', '0.23104', '0.0069285', '0.014624']"
"['6/28/10', '0.021246', '0', '0.03117', '0.014609', '0.01068', '0.0023524', '0.0044717', '0.044196', '0.35871', '0.0044721', '0', '0.073736', '0.17062', '0', '0', '0', '0.011141', '0.23104', '0.0069285', '0.014624']"
"['6/30/10', '0.021246', '0', '0.03117', '0.01461', '0.010681', '0.0023525', '0.0044716', '0.044195', '0.3587', '0.004472', '0', '0.073744', '0.17062', '0', '0', '0', '0.011141', '0.23104', '0.0069284', '0.014624']"
"['7/2/10', '0.021246', '0', '0.031169', '0.01461', '0.010682', '0.0023526', '0.0044716', '0.044194', '0.35869', '0.0044719', '0', '0.073752', '0.17063', '0', '0', '0', '0.011141', '0.23104', '0.0069284', '0.014624']"
"['7/4/10', '0.021245', '0', '0.031168', '0.01461', '0.010683', '0.0023526', '0.0044715', '0.044193', '0.35869', '0.0044719', '0', '0.073759', '0.17063', '0', '0', '0', '0.01114', '0.23104', '0.0069284', '0.014624']"
"['7/4/10', '0.021245', '0', '0.031168', '0.01461', '0.010683', '0.0023526', '0.0044715', '0.044193', '0.35869', '0.0044719', '0', '0.073759', '0.17063', '0', '0', '0', '0.01114', '0.23104', '0.0069284', '0.014624']"
"['7/4/10', '0.021245', '0', '0.031168', '0.01461', '0.010683', '0.0023526', '0.0044715', '0.044193', '0.35869', '0.0044719', '0', '0.073759', '0.17063', '0', '0', '0', '0.01114', '0.23104', '0.0069284', '0.014624']"
"['7/4/10', '0.021245', '0', '0.031168', '0.01461', '0.010683', '0.0023526', '0.0044715', '0.044193', '0.35869', '0.0044719', '0', '0.073759', '0.17063', '0', '0', '0', '0.01114', '0.23104', '0.0069284', '0.014624']"
"['7/5/10', '0.021245', '0', '0.031168', '0.01461', '0.010683', '0.0023527', '0.0044715', '0.044193', '0.35868', '0.0044718', '0', '0.073763', '0.17063', '0', '0', '0', '0.01114', '0.23104', '0.0069284', '0.014624']"
"['7/6/10', '0.021245', '0', '0.031167', '0.01461', '0.010684', '0.0023527', '0.0044715', '0.044193', '0.35868', '0.0044718', '0', '0.073767', '0.17063', '0', '0', '0', '0.01114', '0.23104', '0.0069284', '0.014624']"
"['7/6/10', '0.021245', '0', '0.031167', '0.01461', '0.010684', '0.0023527', '0.0044715', '0.044193', '0.35868', '0.0044718', '0', '0.073767', '0.17063', '0', '0', '0', '0.01114', '0.23104', '0.0069284', '0.014624']"
"['7/7/10', '0.021245', '0', '0.031167', '0.014611', '0.010684', '0.0023527', '0.0044715', '0.044192', '0.35867', '0.0044717', '0', '0.073771', '0.17063', '0', '0', '0', '0.01114', '0.23104', '0.0069284', '0.014624']"
"['7/8/10', '0.021245', '0', '0.031166', '0.014611', '0.010685', '0.0023528', '0.0044715', '0.044192', '0.35867', '0.0044717', '0', '0.073774', '0.17064', '0', '0', '0', '0.01114', '0.23104', '0.0069284', '0.014624']"
"['7/9/10', '0.021245', '0', '0.031166', '0.014611', '0.010685', '0.0023528', '0.0044715', '0.044192', '0.35866', '0.0044717', '0', '0.073778', '0.17064', '0', '0', '0', '0.01114', '0.23104', '0.0069284', '0.014624']"
"['7/10/10', '0.021245', '0', '0.031165', '0.014611', '0.010686', '0.0023528', '0.0044714', '0.044191', '0.35866', '0.0044716', '0', '0.073782', '0.17064', '0', '0', '0', '0.01114', '0.23104', '0.0069284', '0.014624']"
"['7/16/10', '0.021244', '0', '0.031163', '0.014612', '0.010688', '0.002353', '0.0044713', '0.044189', '0.35863', '0.0044714', '0', '0.073805', '0.17065', '0', '0', '0', '0.01114', '0.23104', '0.0069284', '0.014624']"
"['7/16/10', '0.021244', '0', '0.031163', '0.014612', '0.010688', '0.002353', '0.0044713', '0.044189', '0.35863', '0.0044714', '0', '0.073805', '0.17065', '0', '0', '0', '0.01114', '0.23104', '0.0069284', '0.014624']"
"['7/17/10', '0.021244', '0', '0.031163', '0.014612', '0.010688', '0.0023531', '0.0044713', '0.044189', '0.35862', '0.0044713', '0', '0.073809', '0.17065', '0', '0', '0', '0.01114', '0.23104', '0.0069284', '0.014624']"
"['7/18/10', '0.021244', '0', '0.031162', '0.014612', '0.010689', '0.0023531', '0.0044713', '0.044188', '0.35862', '0.0044713', '0', '0.073812', '0.17065', '0', '0', '0', '0.01114', '0.23104', '0.0069284', '0.014624']"
"['7/21/10', '0.021243', '0', '0.031161', '0.014613', '0.01069', '0.0023532', '0.0044712', '0.044187', '0.3586', '0.0044712', '0', '0.073824', '0.17066', '0', '0', '0', '0.011139', '0.23104', '0.0069284', '0.014624']"
"['7/21/10', '0.021243', '0', '0.031161', '0.014613', '0.01069', '0.0023532', '0.0044712', '0.044187', '0.3586', '0.0044712', '0', '0.073824', '0.17066', '0', '0', '0', '0.011139', '0.23104', '0.0069284', '0.014624']"
"['7/22/10', '0.021243', '0', '0.03116', '0.014613', '0.010691', '0.0023532', '0.0044712', '0.044187', '0.3586', '0.0044711', '0', '0.073828', '0.17066', '0', '0', '0', '0.011139', '0.23103', '0.0069284', '0.014624']"
"['7/23/10', '0.021243', '0', '0.03116', '0.014613', '0.010691', '0.0023533', '0.0044712', '0.044187', '0.35859', '0.0044711', '0', '0.073831', '0.17066', '0', '0', '0', '0.011139', '0.23103', '0.0069284', '0.014624']"
"['7/23/10', '0.021243', '0', '0.03116', '0.014613', '0.010691', '0.0023533', '0.0044712', '0.044187', '0.35859', '0.0044711', '0', '0.073831', '0.17066', '0', '0', '0', '0.011139', '0.23103', '0.0069284', '0.014624']"
"['7/24/10', '0.021243', '0', '0.03116', '0.014613', '0.010691', '0.0023533', '0.0044712', '0.044186', '0.35859', '0.0044711', '0', '0.073835', '0.17066', '0', '0', '0', '0.011139', '0.23103', '0.0069284', '0.014624']"
"['7/29/10', '0.021243', '0', '0.031158', '0.014614', '0.010693', '0.0023535', '0.0044711', '0.044184', '0.35856', '0.0044709', '0', '0.073854', '0.17067', '0', '0', '0', '0.011139', '0.23103', '0.0069284', '0.014624']"
"['7/31/10', '0.021242', '0', '0.031157', '0.014614', '0.010694', '0.0023535', '0.0044711', '0.044184', '0.35855', '0.0044708', '0', '0.073862', '0.17067', '0', '0', '0', '0.011139', '0.23103', '0.0069284', '0.014624']"
"['7/31/10', '0.021242', '0', '0.031157', '0.014614', '0.010694', '0.0023535', '0.0044711', '0.044184', '0.35855', '0.0044708', '0', '0.073862', '0.17067', '0', '0', '0', '0.011139', '0.23103', '0.0069284', '0.014624']"
"['8/1/10', '0.021242', '0', '0.031156', '0.014614', '0.010695', '0.0023536', '0.004471', '0.044183', '0.35855', '0.0044707', '0', '0.073865', '0.17067', '0', '0', '0', '0.011139', '0.23103', '0.0069284', '0.014624']"
"['8/9/10', '0.021241', '0', '0.031153', '0.014615', '0.010698', '0.0023538', '0.0044709', '0.04418', '0.35851', '0.0044704', '0', '0.073896', '0.17069', '0', '0', '0', '0.011138', '0.23103', '0.0069284', '0.014624']"
"['8/10/10', '0.021241', '0', '0.031153', '0.014615', '0.010699', '0.0023539', '0.0044709', '0.04418', '0.35851', '0.0044704', '0', '0.0739', '0.17069', '0', '0', '0', '0.011138', '0.23103', '0.0069284', '0.014624']"
"['8/13/10', '0.021241', '0', '0.031151', '0.014616', '0.0107', '0.002354', '0.0044708', '0.044179', '0.35849', '0.0044702', '0', '0.073911', '0.17069', '0', '0', '0', '0.011138', '0.23103', '0.0069284', '0.014624']"
"['8/13/10', '0.021241', '0', '0.031151', '0.014616', '0.0107', '0.002354', '0.0044708', '0.044179', '0.35849', '0.0044702', '0', '0.073911', '0.17069', '0', '0', '0', '0.011138', '0.23103', '0.0069284', '0.014624']"
"['8/14/10', '0.021241', '0', '0.031151', '0.014616', '0.0107', '0.002354', '0.0044708', '0.044179', '0.35849', '0.0044702', '0', '0.073915', '0.17069', '0', '0', '0', '0.011138', '0.23103', '0.0069284', '0.014624']"
"['8/16/10', '0.02124', '0', '0.03115', '0.014616', '0.010701', '0.0023541', '0.0044708', '0.044178', '0.35848', '0.0044701', '0', '0.073922', '0.1707', '0', '0', '0', '0.011138', '0.23103', '0.0069284', '0.014624']"
"['8/17/10', '0.02124', '0', '0.03115', '0.014616', '0.010701', '0.0023541', '0.0044708', '0.044178', '0.35847', '0.0044701', '0', '0.073926', '0.1707', '0', '0', '0', '0.011138', '0.23103', '0.0069284', '0.014624']"
"['8/17/10', '0.02124', '0', '0.03115', '0.014616', '0.010701', '0.0023541', '0.0044708', '0.044178', '0.35847', '0.0044701', '0', '0.073926', '0.1707', '0', '0', '0', '0.011138', '0.23103', '0.0069284', '0.014624']"
"['8/17/10', '0.02124', '0', '0.03115', '0.014616', '0.010701', '0.0023541', '0.0044708', '0.044178', '0.35847', '0.0044701', '0', '0.073926', '0.1707', '0', '0', '0', '0.011138', '0.23103', '0.0069284', '0.014624']"
"['8/18/10', '0.02124', '0', '0.031149', '0.014617', '0.010702', '0.0023541', '0.0044707', '0.044177', '0.35847', '0.00447', '0', '0.07393', '0.1707', '0', '0', '0', '0.011138', '0.23103', '0.0069284', '0.014624']"
"['8/21/10', '0.02124', '0', '0.031148', '0.014617', '0.010703', '0.0023542', '0.0044707', '0.044176', '0.35845', '0.0044699', '0', '0.073941', '0.17071', '0', '0', '0', '0.011138', '0.23103', '0.0069284', '0.014624']"
"['8/21/10', '0.02124', '0', '0.031148', '0.014617', '0.010703', '0.0023542', '0.0044707', '0.044176', '0.35845', '0.0044699', '0', '0.073941', '0.17071', '0', '0', '0', '0.011138', '0.23103', '0.0069284', '0.014624']"
"['8/21/10', '0.02124', '0', '0.031148', '0.014617', '0.010703', '0.0023542', '0.0044707', '0.044176', '0.35845', '0.0044699', '0', '0.073941', '0.17071', '0', '0', '0', '0.011138', '0.23103', '0.0069284', '0.014624']"
"['8/23/10', '0.02124', '0', '0.031147', '0.014617', '0.010704', '0.0023543', '0.0044706', '0.044175', '0.35844', '0.0044698', '0', '0.073949', '0.17071', '0', '0', '0', '0.011138', '0.23103', '0.0069284', '0.014624']"
"['8/23/10', '0.02124', '0', '0.031147', '0.014617', '0.010704', '0.0023543', '0.0044706', '0.044175', '0.35844', '0.0044698', '0', '0.073949', '0.17071', '0', '0', '0', '0.011138', '0.23103', '0.0069284', '0.014624']"
"['8/24/10', '0.02124', '0', '0.031147', '0.014617', '0.010704', '0.0023543', '0.0044706', '0.044175', '0.35844', '0.0044698', '0', '0.073953', '0.17071', '0', '0', '0', '0.011138', '0.23103', '0.0069283', '0.014624']"
"['8/26/10', '0.021239', '0', '0.031146', '0.014618', '0.010705', '0.0023544', '0.0044706', '0.044174', '0.35843', '0.0044697', '0', '0.07396', '0.17071', '0', '0', '0', '0.011138', '0.23103', '0.0069283', '0.014624']"
"['8/28/10', '0.021239', '0', '0.031145', '0.014618', '0.010706', '0.0023544', '0.0044706', '0.044174', '0.35842', '0.0044696', '0', '0.073968', '0.17072', '0', '0', '0', '0.011137', '0.23103', '0.0069283', '0.014624']"
"['9/1/10', '0.021239', '0', '0.031143', '0.014619', '0.010708', '0.0023546', '0.0044705', '0.044172', '0.3584', '0.0044695', '0', '0.073983', '0.17072', '0', '0', '0', '0.011137', '0.23103', '0.0069283', '0.014624']"
"['9/2/10', '0.021239', '0', '0.031143', '0.014619', '0.010708', '0.0023546', '0.0044705', '0.044172', '0.3584', '0.0044694', '0', '0.073987', '0.17073', '0', '0', '0', '0.011137', '0.23103', '0.0069283', '0.014624']"
"['9/3/10', '0.021238', '0', '0.031143', '0.014619', '0.010709', '0.0023546', '0.0044704', '0.044171', '0.35839', '0.0044694', '0', '0.073991', '0.17073', '0', '0', '0', '0.011137', '0.23103', '0.0069283', '0.014624']"
"['9/6/10', '0.021238', '0', '0.031141', '0.014619', '0.01071', '0.0023547', '0.0044704', '0.04417', '0.35838', '0.0044693', '0', '0.074002', '0.17073', '0', '0', '0', '0.011137', '0.23103', '0.0069283', '0.014624']"
"['9/6/10', '0.021238', '0', '0.031141', '0.014619', '0.01071', '0.0023547', '0.0044704', '0.04417', '0.35838', '0.0044693', '0', '0.074002', '0.17073', '0', '0', '0', '0.011137', '0.23103', '0.0069283', '0.014624']"
"['9/8/10', '0.021238', '0', '0.03114', '0.014619', '0.010711', '0.0023548', '0.0044704', '0.04417', '0.35837', '0.0044692', '0', '0.07401', '0.17073', '0', '0', '0', '0.011137', '0.23103', '0.0069283', '0.014624']"
"['9/10/10', '0.021238', '0', '0.03114', '0.01462', '0.010712', '0.0023549', '0.0044703', '0.044169', '0.35836', '0.0044691', '0', '0.074017', '0.17074', '0', '0', '0', '0.011137', '0.23103', '0.0069283', '0.014624']"
"['9/10/10', '0.021238', '0', '0.03114', '0.01462', '0.010712', '0.0023549', '0.0044703', '0.044169', '0.35836', '0.0044691', '0', '0.074017', '0.17074', '0', '0', '0', '0.011137', '0.23103', '0.0069283', '0.014624']"
"['9/13/10', '0.021237', '0', '0.031138', '0.01462', '0.010713', '0.002355', '0.0044703', '0.044168', '0.35834', '0.004469', '0', '0.074029', '0.17074', '0', '0', '0', '0.011137', '0.23103', '0.0069283', '0.014624']"
"['9/13/10', '0.021237', '0', '0.031138', '0.01462', '0.010713', '0.002355', '0.0044703', '0.044168', '0.35834', '0.004469', '0', '0.074029', '0.17074', '0', '0', '0', '0.011137', '0.23103', '0.0069283', '0.014624']"
"['9/18/10', '0.021237', '0', '0.031136', '0.014621', '0.010715', '0.0023551', '0.0044702', '0.044166', '0.35832', '0.0044688', '0', '0.074048', '0.17075', '0', '0', '0', '0.011136', '0.23103', '0.0069283', '0.014624']"
"['9/21/10', '0.021236', '0', '0.031135', '0.014621', '0.010716', '0.0023552', '0.0044701', '0.044165', '0.3583', '0.0044687', '0', '0.074059', '0.17076', '0', '0', '0', '0.011136', '0.23103', '0.0069283', '0.014624']"
"['9/25/10', '0.021236', '0', '0.031133', '0.014622', '0.010718', '0.0023554', '0.0044701', '0.044164', '0.35828', '0.0044685', '0', '0.074074', '0.17076', '0', '0', '0', '0.011136', '0.23102', '0.0069283', '0.014624']"
"['9/29/10', '0.021235', '0', '0.031132', '0.014622', '0.010719', '0.0023555', '0.00447', '0.044162', '0.35826', '0.0044683', '0', '0.074089', '0.17077', '0', '0', '0', '0.011136', '0.23102', '0.0069283', '0.014625']"
"['10/6/10', '0.021235', '0', '0.031129', '0.014623', '0.010722', '0.0023557', '0.0044699', '0.04416', '0.35823', '0.0044681', '0', '0.074116', '0.17078', '0', '0', '0', '0.011135', '0.23102', '0.0069283', '0.014625']"
"['10/8/10', '0.021234', '0', '0.031128', '0.014624', '0.010723', '0.0023558', '0.0044698', '0.044159', '0.35822', '0.004468', '0', '0.074124', '0.17078', '0', '0', '0', '0.011135', '0.23102', '0.0069283', '0.014625']"
"['10/10/10', '0.021234', '0', '0.031127', '0.014624', '0.010724', '0.0023558', '0.0044698', '0.044158', '0.35821', '0.0044679', '0', '0.074131', '0.17079', '0', '0', '0', '0.011135', '0.23102', '0.0069283', '0.014625']"
"['10/11/10', '0.021234', '0', '0.031127', '0.014624', '0.010725', '0.0023559', '0.0044698', '0.044158', '0.35821', '0.0044679', '0', '0.074135', '0.17079', '0', '0', '0', '0.011135', '0.23102', '0.0069283', '0.014625']"
"['10/22/10', '0.021233', '0', '0.031122', '0.014626', '0.010729', '0.0023562', '0.0044696', '0.044154', '0.35815', '0.0044674', '0', '0.074177', '0.17081', '0', '0', '0', '0.011134', '0.23102', '0.0069282', '0.014625']"
"['11/1/10', '0.021232', '0', '0.031118', '0.014627', '0.010733', '0.0023566', '0.0044694', '0.04415', '0.35811', '0.004467', '0', '0.074215', '0.17082', '0', '0', '0', '0.011134', '0.23102', '0.0069282', '0.014625']"
"['11/24/10', '0.021229', '0', '0.031108', '0.01463', '0.010743', '0.0023573', '0.004469', '0.044142', '0.35799', '0.0044661', '0', '0.074302', '0.17086', '0', '0', '0', '0.011133', '0.23101', '0.0069282', '0.014625']"
"['11/24/10', '0.021229', '0', '0.031108', '0.01463', '0.010743', '0.0023573', '0.004469', '0.044142', '0.35799', '0.0044661', '0', '0.074302', '0.17086', '0', '0', '0', '0.011133', '0.23101', '0.0069282', '0.014625']"
